"";"Ref";"Event";"C_Corr";"C_Prev";"Date";"Category";"Cat1";"Cat2";"Cat3"
"29";"VOLVCLO-100";TRUE;3365,30690095832;96,9296390157773;2016-11-17 05:38:24;"VOLVCLO-";"VOLV";"CLO-";"100"
"606";"VOLVCLO-101";TRUE;3468,83226061949;96,7250577844403;2017-01-31 07:18:20;"VOLVCLO-";"VOLV";"CLO-";"101"
"506";"MERCMED-100";TRUE;3468,83226061949;96,7250577844403;2021-11-06 10:58:25;"MERCMED-";"MERC";"MED-";"100"
"2241";"GMC-BQA-103";TRUE;2862,85957673811;79,9789367432566;2016-09-08 18:47:15;"GMC-BQA-";"GMC-";"BQA-";"103"
"612";"VOLVCLO-101";TRUE;3451,28804359749;114,243662319301;2016-04-25 15:17:05;"VOLVCLO-";"VOLV";"CLO-";"101"
"2596";"VOLVBOG-104";TRUE;3694,36722028799;102,657297675715;2022-11-21 04:14:03;"VOLVBOG-";"VOLV";"BOG-";"104"
"3580";"GMC-MED-105";TRUE;3063,08001353481;94,9072280466005;2016-11-02 07:23:36;"GMC-MED-";"GMC-";"MED-";"105"
"1003";"GMC-BQA-101";TRUE;3556,37883474677;87,2620945733379;2020-07-04 05:38:08;"GMC-BQA-";"GMC-";"BQA-";"101"
"354";"MERCBQA-100";TRUE;3299,47226683615;68,9729919941848;2019-09-01 00:33:15;"MERCBQA-";"MERC";"BQA-";"100"
"2909";"MERCMED-104";TRUE;3959,65465027015;86,3443275831915;2022-03-27 01:57:08;"MERCMED-";"MERC";"MED-";"104"
"989";"MERCBQA-101";TRUE;2693,79618043234;100,63702577562;2018-03-22 14:58:38;"MERCBQA-";"MERC";"BQA-";"101"
"3220";"MERCBOG-105";TRUE;3311,15502179908;98,2145791371737;2023-04-11 18:26:41;"MERCBOG-";"MERC";"BOG-";"105"
"3389";"MERCBQA-105";TRUE;2693,79618043234;100,63702577562;2018-05-12 05:18:31;"MERCBQA-";"MERC";"BQA-";"105"
"1080";"VOLVMED-101";TRUE;3063,08001353481;94,9072280466005;2016-01-12 05:18:24;"VOLVMED-";"VOLV";"MED-";"101"
"254";"GMC-BOG-100";TRUE;3299,47226683615;68,9729919941848;2029-08-15 22:37:38;"GMC-BOG-";"GMC-";"BOG-";"100"
"2418";"VOLVCLO-104";TRUE;2885,86166586373;91,4322323153191;2021-08-09 14:18:54;"VOLVCLO-";"VOLV";"CLO-";"104"
"2231";"GMC-BQA-103";TRUE;2294,21829086763;105,881499047367;2021-12-24 20:46:55;"GMC-BQA-";"GMC-";"BQA-";"103"
"3386";"MERCBQA-105";TRUE;2800,74239842305;111,733693479533;2019-07-09 23:39:18;"MERCBQA-";"MERC";"BQA-";"105"
"231";"MERCBOG-100";TRUE;2294,21829086763;105,881499047367;2025-04-19 06:20:30;"MERCBOG-";"MERC";"BOG-";"100"
"1908";"GMC-CLO-103";TRUE;3868,47248096296;112,453942383267;2038-01-27 22:41:51;"GMC-CLO-";"GMC-";"CLO-";"103"
"1554";"MERCBQA-102";TRUE;3299,47226683615;68,9729919941848;2020-03-28 07:37:33;"MERCBQA-";"MERC";"BQA-";"102"
"1454";"GMC-BOG-102";TRUE;3299,47226683615;68,9729919941848;2031-07-24 08:05:32;"GMC-BOG-";"GMC-";"BOG-";"102"
"1735";"MERCMED-102";TRUE;3487,42597184764;89,8017380627335;2023-07-24 09:54:37;"MERCMED-";"MERC";"MED-";"102"
"1928";"GMC-CLO-103";TRUE;3781,64901404481;114,564624661378;2016-08-30 09:17:49;"GMC-CLO-";"GMC-";"CLO-";"103"
"599";"GMC-MED-100";TRUE;2914,69837990568;106,796239372034;2022-03-01 08:29:54;"GMC-MED-";"GMC-";"MED-";"100"
"1903";"GMC-CLO-103";TRUE;3556,37883474677;87,2620945733379;2024-11-08 18:56:56;"GMC-CLO-";"GMC-";"CLO-";"103"
"2373";"GMC-MED-103";TRUE;3078,17884203001;83,8115568487274;2016-04-02 00:02:24;"GMC-MED-";"GMC-";"MED-";"103"
"494";"VOLVMED-100";TRUE;2791,46011854034;95,6140691177978;2017-10-05 13:36:36;"VOLVMED-";"VOLV";"MED-";"100"
"125";"GMC-CLO-100";TRUE;3175,86565164881;102,417528115128;2019-06-26 07:03:39;"GMC-CLO-";"GMC-";"CLO-";"100"
"2904";"MERCMED-104";TRUE;3299,47226683615;68,9729919941848;2022-01-22 00:07:50;"MERCMED-";"MERC";"MED-";"104"
"698";"MERCCLO-101";TRUE;2981,96983111694;110,211835682594;2024-04-12 04:57:49;"MERCCLO-";"MERC";"CLO-";"101"
"3170";"VOLVBOG-105";TRUE;3311,15502179908;98,2145791371737;2016-06-13 04:46:28;"VOLVBOG-";"VOLV";"BOG-";"105"
"1138";"MERCMED-101";TRUE;2295,24247892903;67,5768877926589;2024-04-06 08:48:45;"MERCMED-";"MERC";"MED-";"101"
"3061";"MERCCLO-105";TRUE;2951,8989400231;102,869391701929;2021-06-03 06:39:39;"MERCCLO-";"MERC";"CLO-";"105"
"870";"GMC-BOG-101";TRUE;3311,15502179908;98,2145791371737;2020-04-17 13:35:09;"GMC-BOG-";"GMC-";"BOG-";"101"
"609";"VOLVCLO-101";TRUE;3959,65465027015;86,3443275831915;2017-10-30 11:51:24;"VOLVCLO-";"VOLV";"CLO-";"101"
"41";"VOLVCLO-100";TRUE;2862,85957673811;79,9789367432566;2016-01-31 10:49:19;"VOLVCLO-";"VOLV";"CLO-";"100"
"1825";"VOLVCLO-103";TRUE;3175,86565164881;102,417528115128;2016-05-10 01:18:29;"VOLVCLO-";"VOLV";"CLO-";"103"
"322";"VOLVBQA-100";TRUE;3026,15622811649;80,6312900526012;2016-02-28 10:39:35;"VOLVBQA-";"VOLV";"BQA-";"100"
"1537";"VOLVBQA-102";TRUE;3387,93180061227;110,755934887103;2016-03-12 13:03:56;"VOLVBQA-";"VOLV";"BQA-";"102"
"2451";"MERCCLO-104";TRUE;3168,96041928364;89,7210938493328;2022-10-31 10:54:55;"MERCCLO-";"MERC";"CLO-";"104"
"2854";"VOLVMED-104";TRUE;3299,47226683615;68,9729919941848;2017-04-30 06:05:41;"VOLVMED-";"VOLV";"MED-";"104"
"2989";"GMC-MED-104";TRUE;2693,79618043234;100,63702577562;2016-09-03 17:01:12;"GMC-MED-";"GMC-";"MED-";"104"
"681";"MERCCLO-101";TRUE;2294,21829086763;105,881499047367;2023-10-10 10:57:07;"MERCCLO-";"MERC";"CLO-";"101"
"3315";"VOLVBQA-105";TRUE;3639,84548099224;100,720255069706;2016-03-20 05:35:57;"VOLVBQA-";"VOLV";"BQA-";"105"
"2443";"VOLVCLO-104";TRUE;4098,9097085664;98,0963154669283;2016-01-05 05:23:17;"VOLVCLO-";"VOLV";"CLO-";"104"
"2010";"MERCBOG-103";TRUE;3389,61362998706;103,96636306455;2026-07-28 03:33:43;"MERCBOG-";"MERC";"BOG-";"103"
"2105";"VOLVBQA-103";TRUE;2540,31777330012;115,048609987774;2016-06-25 09:04:08;"VOLVBQA-";"VOLV";"BQA-";"103"
"204";"MERCBOG-100";TRUE;3299,47226683615;68,9729919941848;2024-11-05 06:23:46;"MERCBOG-";"MERC";"BOG-";"100"
"2973";"GMC-MED-104";TRUE;3078,17884203001;83,8115568487274;2016-03-04 18:36:06;"GMC-MED-";"GMC-";"MED-";"104"
"468";"VOLVMED-100";TRUE;2885,86166586373;91,4322323153191;2022-03-10 05:59:18;"VOLVMED-";"VOLV";"MED-";"100"
"1774";"GMC-MED-102";TRUE;3018,94046746395;100,155180440231;2019-04-12 19:33:26;"GMC-MED-";"GMC-";"MED-";"102"
"895";"GMC-BOG-101";TRUE;2848,80441607821;96,7881976351315;2024-08-30 12:37:05;"GMC-BOG-";"GMC-";"BOG-";"101"
"2543";"GMC-CLO-104";TRUE;4098,9097085664;98,0963154669283;2016-06-10 16:42:56;"GMC-CLO-";"GMC-";"CLO-";"104"
"3451";"VOLVMED-105";TRUE;3168,96041928364;89,7210938493328;2016-10-08 03:14:41;"VOLVMED-";"VOLV";"MED-";"105"
"3300";"GMC-BOG-105";TRUE;3537,54356815977;116,045765732083;2018-02-28 02:10:37;"GMC-BOG-";"GMC-";"BOG-";"105"
"3455";"VOLVMED-105";TRUE;2540,31777330012;115,048609987774;2016-11-14 03:09:27;"VOLVMED-";"VOLV";"MED-";"105"
"411";"GMC-BQA-100";TRUE;2951,8989400231;102,869391701929;2016-08-08 11:34:34;"GMC-BQA-";"GMC-";"BQA-";"100"
"1978";"VOLVBOG-103";TRUE;3781,64901404481;114,564624661378;2016-01-03 09:03:34;"VOLVBOG-";"VOLV";"BOG-";"103"
"1442";"MERCBOG-102";TRUE;2760,77058612943;107,530164956805;2018-10-07 18:55:20;"MERCBOG-";"MERC";"BOG-";"102"
"2914";"MERCMED-104";TRUE;2985,13266902311;100,666825559609;2023-07-08 19:46:39;"MERCMED-";"MERC";"MED-";"104"
"1122";"MERCMED-101";TRUE;3026,15622811649;80,6312900526012;2020-12-10 14:34:06;"MERCMED-";"MERC";"MED-";"101"
"1334";"GMC-CLO-102";TRUE;2880,24426263342;123,500476235491;2032-01-19 04:34:14;"GMC-CLO-";"GMC-";"CLO-";"102"
"991";"MERCBQA-101";TRUE;2862,85957673811;79,9789367432566;2018-05-12 01:27:47;"MERCBQA-";"MERC";"BQA-";"101"
"933";"VOLVBQA-101";TRUE;2673,39240567008;86,6971866054527;2018-03-02 17:48:21;"VOLVBQA-";"VOLV";"BQA-";"101"
"3446";"GMC-BQA-105";TRUE;3694,36722028799;102,657297675715;2026-04-18 15:08:43;"GMC-BQA-";"GMC-";"BQA-";"105"
"1615";"GMC-BQA-102";TRUE;3639,84548099224;100,720255069706;2018-04-29 09:27:47;"GMC-BQA-";"GMC-";"BQA-";"102"
"1439";"MERCBOG-102";TRUE;2693,79618043234;100,63702577562;2021-08-28 11:41:15;"MERCBOG-";"MERC";"BOG-";"102"
"205";"MERCBOG-100";TRUE;2540,31777330012;115,048609987774;2024-03-05 00:12:28;"MERCBOG-";"MERC";"BOG-";"100"
"3375";"MERCBQA-105";TRUE;3175,86565164881;102,417528115128;2018-12-28 04:33:41;"MERCBQA-";"MERC";"BQA-";"105"
"953";"MERCBQA-101";TRUE;3556,37883474677;87,2620945733379;2019-07-11 14:28:09;"MERCBQA-";"MERC";"BQA-";"101"
"1208";"VOLVCLO-102";TRUE;3868,47248096296;112,453942383267;2022-03-16 03:39:25;"VOLVCLO-";"VOLV";"CLO-";"102"
"2594";"VOLVBOG-104";TRUE;2791,46011854034;95,6140691177978;2018-08-30 03:15:55;"VOLVBOG-";"VOLV";"BOG-";"104"
"1993";"VOLVBOG-103";TRUE;4098,9097085664;98,0963154669283;2016-01-02 11:03:22;"VOLVBOG-";"VOLV";"BOG-";"103"
"3423";"GMC-BQA-105";TRUE;3078,17884203001;83,8115568487274;2016-03-01 04:56:00;"GMC-BQA-";"GMC-";"BQA-";"105"
"2153";"MERCBQA-103";TRUE;3556,37883474677;87,2620945733379;2019-06-06 11:37:54;"MERCBQA-";"MERC";"BQA-";"103"
"1449";"MERCBOG-102";TRUE;2914,69837990568;106,796239372034;2025-05-08 20:44:29;"MERCBOG-";"MERC";"BOG-";"102"
"2566";"VOLVBOG-104";TRUE;2750,26501998437;102,030524765256;2018-01-03 15:20:02;"VOLVBOG-";"VOLV";"BOG-";"104"
"1855";"MERCCLO-103";TRUE;2540,31777330012;115,048609987774;2022-11-26 19:34:36;"MERCCLO-";"MERC";"CLO-";"103"
"498";"VOLVMED-100";TRUE;2981,96983111694;110,211835682594;2019-03-01 13:31:49;"VOLVMED-";"VOLV";"MED-";"100"
"2287";"VOLVMED-103";TRUE;3387,93180061227;110,755934887103;2016-04-19 22:18:12;"VOLVMED-";"VOLV";"MED-";"103"
"3346";"VOLVBQA-105";TRUE;3694,36722028799;102,657297675715;2017-12-30 19:09:44;"VOLVBQA-";"VOLV";"BQA-";"105"
"239";"MERCBOG-100";TRUE;2693,79618043234;100,63702577562;2020-10-16 11:27:43;"MERCBOG-";"MERC";"BOG-";"100"
"3040";"VOLVCLO-105";TRUE;3227,15644285144;99,11463563976;2022-04-15 11:31:29;"VOLVCLO-";"VOLV";"CLO-";"105"
"2611";"MERCBOG-104";TRUE;2951,8989400231;102,869391701929;2021-03-10 08:14:59;"MERCBOG-";"MERC";"BOG-";"104"
"1946";"GMC-CLO-103";TRUE;3694,36722028799;102,657297675715;2034-04-03 12:32:36;"GMC-CLO-";"GMC-";"CLO-";"103"
"617";"VOLVCLO-101";TRUE;3307,41486077546;100,698634997642;2021-12-18 11:38:44;"VOLVCLO-";"VOLV";"CLO-";"101"
"3189";"VOLVBOG-105";TRUE;2693,79618043234;100,63702577562;2016-01-15 14:52:25;"VOLVBOG-";"VOLV";"BOG-";"105"
"1932";"GMC-CLO-103";TRUE;2777,06062969319;123,803618032009;2023-04-15 10:43:24;"GMC-CLO-";"GMC-";"CLO-";"103"
"1300";"MERCCLO-102";TRUE;3537,54356815977;116,045765732083;2022-05-31 21:07:02;"MERCCLO-";"MERC";"CLO-";"102"
"1969";"VOLVBOG-103";TRUE;4061,32213436891;104,174391237608;2019-02-25 09:15:13;"VOLVBOG-";"VOLV";"BOG-";"103"
"306";"VOLVBQA-100";TRUE;3468,83226061949;96,7250577844403;2016-07-12 10:02:44;"VOLVBQA-";"VOLV";"BQA-";"100"
"2282";"VOLVMED-103";TRUE;2777,06062969319;123,803618032009;2016-09-29 21:37:11;"VOLVMED-";"VOLV";"MED-";"103"
"2979";"GMC-MED-104";TRUE;3365,30690095832;96,9296390157773;2021-08-03 21:08:05;"GMC-MED-";"GMC-";"MED-";"104"
"265";"GMC-BOG-100";TRUE;3639,84548099224;100,720255069706;2020-03-01 12:33:42;"GMC-BOG-";"GMC-";"BOG-";"100"
"534";"MERCMED-100";TRUE;2880,24426263342;123,500476235491;2022-08-13 02:22:07;"MERCMED-";"MERC";"MED-";"100"
"1311";"GMC-CLO-102";TRUE;2951,8989400231;102,869391701929;2017-11-02 07:30:27;"GMC-CLO-";"GMC-";"CLO-";"102"
"882";"GMC-BOG-101";TRUE;2777,06062969319;123,803618032009;2024-06-11 07:11:23;"GMC-BOG-";"GMC-";"BOG-";"101"
"1108";"MERCMED-101";TRUE;3868,47248096296;112,453942383267;2023-06-27 10:39:30;"MERCMED-";"MERC";"MED-";"101"
"574";"GMC-MED-100";TRUE;3018,94046746395;100,155180440231;2018-09-30 16:59:04;"GMC-MED-";"GMC-";"MED-";"100"
"1250";"VOLVCLO-102";TRUE;3537,54356815977;116,045765732083;2016-03-15 12:46:36;"VOLVCLO-";"VOLV";"CLO-";"102"
"661";"MERCCLO-101";TRUE;2951,8989400231;102,869391701929;2021-02-20 06:46:03;"MERCCLO-";"MERC";"CLO-";"101"
"2101";"VOLVBQA-103";TRUE;3168,96041928364;89,7210938493328;2016-06-05 09:17:22;"VOLVBQA-";"VOLV";"BQA-";"103"
"1427";"MERCBOG-102";TRUE;2300,97478826975;97,2531367388604;2026-09-18 20:47:50;"MERCBOG-";"MERC";"BOG-";"102"
"2207";"GMC-BQA-103";TRUE;3167,77603086998;91,5650485499193;2022-05-22 15:54:57;"GMC-BQA-";"GMC-";"BQA-";"103"
"1967";"VOLVBOG-103";TRUE;3307,41486077546;100,698634997642;2025-08-30 19:34:04;"VOLVBOG-";"VOLV";"BOG-";"103"
"1329";"GMC-CLO-102";TRUE;3365,30690095832;96,9296390157773;2024-04-01 07:03:15;"GMC-CLO-";"GMC-";"CLO-";"102"
"3247";"MERCBOG-105";TRUE;3258,80531710042;108,729284928119;2021-08-22 03:01:25;"MERCBOG-";"MERC";"BOG-";"105"
"3442";"GMC-BQA-105";TRUE;2760,77058612943;107,530164956805;2016-01-11 17:35:41;"GMC-BQA-";"GMC-";"BQA-";"105"
"1603";"GMC-BQA-102";TRUE;3556,37883474677;87,2620945733379;2021-04-09 08:04:28;"GMC-BQA-";"GMC-";"BQA-";"102"
"1734";"MERCMED-102";TRUE;2880,24426263342;123,500476235491;2023-08-19 05:09:05;"MERCMED-";"MERC";"MED-";"102"
"1266";"MERCCLO-102";TRUE;2750,26501998437;102,030524765256;2024-09-26 18:36:15;"MERCCLO-";"MERC";"CLO-";"102"
"1649";"GMC-BQA-102";TRUE;2914,69837990568;106,796239372034;2020-03-25 06:41:20;"GMC-BQA-";"GMC-";"BQA-";"102"
"1745";"MERCMED-102";TRUE;2848,80441607821;96,7881976351315;2022-08-27 07:38:07;"MERCMED-";"MERC";"MED-";"102"
"3144";"GMC-CLO-105";TRUE;2791,46011854034;95,6140691177978;2028-03-17 00:27:53;"GMC-CLO-";"GMC-";"CLO-";"105"
"1491";"GMC-BOG-102";TRUE;2862,85957673811;79,9789367432566;2017-03-14 01:14:56;"GMC-BOG-";"GMC-";"BOG-";"102"
"4";"VOLVCLO-100";TRUE;3299,47226683615;68,9729919941848;2017-08-04 02:59:40;"VOLVCLO-";"VOLV";"CLO-";"100"
"1781";"GMC-MED-102";TRUE;2294,21829086763;105,881499047367;2028-11-19 21:21:33;"GMC-MED-";"GMC-";"MED-";"102"
"2064";"GMC-BOG-103";TRUE;2985,13266902311;100,666825559609;2053-07-24 07:32:01;"GMC-BOG-";"GMC-";"BOG-";"103"
"20";"VOLVCLO-100";TRUE;3311,15502179908;98,2145791371737;2016-06-06 14:48:33;"VOLVCLO-";"VOLV";"CLO-";"100"
"2263";"VOLVMED-103";TRUE;3047,01942053714;100,747960505768;2016-01-03 11:53:09;"VOLVMED-";"VOLV";"MED-";"103"
"1245";"VOLVCLO-102";TRUE;2848,80441607821;96,7881976351315;2017-02-17 06:04:09;"VOLVCLO-";"VOLV";"CLO-";"102"
"416";"GMC-BQA-100";TRUE;2750,26501998437;102,030524765256;2021-05-07 03:12:58;"GMC-BQA-";"GMC-";"BQA-";"100"
"3117";"GMC-CLO-105";TRUE;3307,41486077546;100,698634997642;2042-01-09 13:24:12;"GMC-CLO-";"GMC-";"CLO-";"105"
"2561";"VOLVBOG-104";TRUE;2951,8989400231;102,869391701929;2016-01-20 03:27:36;"VOLVBOG-";"VOLV";"BOG-";"104"
"91";"MERCCLO-100";TRUE;2862,85957673811;79,9789367432566;2020-12-31 21:17:01;"MERCCLO-";"MERC";"CLO-";"100"
"2715";"VOLVBQA-104";TRUE;3639,84548099224;100,720255069706;2016-03-09 19:46:31;"VOLVBQA-";"VOLV";"BQA-";"104"
"2760";"MERCBQA-104";TRUE;3389,61362998706;103,96636306455;2020-05-24 05:15:07;"MERCBQA-";"MERC";"BQA-";"104"
"810";"MERCBOG-101";TRUE;3389,61362998706;103,96636306455;2027-02-01 20:10:58;"MERCBOG-";"MERC";"BOG-";"101"
"1227";"VOLVCLO-102";TRUE;2300,97478826975;97,2531367388604;2018-05-03 15:16:50;"VOLVCLO-";"VOLV";"CLO-";"102"
"3334";"VOLVBQA-105";TRUE;2880,24426263342;123,500476235491;2017-02-17 19:27:24;"VOLVBQA-";"VOLV";"BQA-";"105"
"379";"MERCBQA-100";TRUE;3365,30690095832;96,9296390157773;2019-05-04 10:04:57;"MERCBQA-";"MERC";"BQA-";"100"
"3289";"GMC-BOG-105";TRUE;2693,79618043234;100,63702577562;2016-12-02 05:50:05;"GMC-BOG-";"GMC-";"BOG-";"105"
"1277";"MERCCLO-102";TRUE;2300,97478826975;97,2531367388604;2025-01-24 05:08:08;"MERCCLO-";"MERC";"CLO-";"102"
"2901";"MERCMED-104";TRUE;3168,96041928364;89,7210938493328;2021-07-22 11:20:15;"MERCMED-";"MERC";"MED-";"104"
"3387";"MERCBQA-105";TRUE;3387,93180061227;110,755934887103;2019-01-24 03:15:27;"MERCBQA-";"MERC";"BQA-";"105"
"511";"MERCMED-100";TRUE;2951,8989400231;102,869391701929;2019-12-13 09:23:49;"MERCMED-";"MERC";"MED-";"100"
"2916";"MERCMED-104";TRUE;2750,26501998437;102,030524765256;2022-01-20 10:31:56;"MERCMED-";"MERC";"MED-";"104"
"2919";"MERCMED-104";TRUE;4061,32213436891;104,174391237608;2022-07-03 19:08:50;"MERCMED-";"MERC";"MED-";"104"
"142";"GMC-CLO-100";TRUE;2760,77058612943;107,530164956805;2016-01-22 02:51:37;"GMC-CLO-";"GMC-";"CLO-";"100"
"2310";"MERCMED-103";TRUE;3389,61362998706;103,96636306455;2023-03-25 04:26:02;"MERCMED-";"MERC";"MED-";"103"
"880";"GMC-BOG-101";TRUE;3063,08001353481;94,9072280466005;2016-09-18 05:25:16;"GMC-BOG-";"GMC-";"BOG-";"101"
"2133";"VOLVBQA-103";TRUE;2673,39240567008;86,6971866054527;2017-11-23 13:07:02;"VOLVBQA-";"VOLV";"BQA-";"103"
"2838";"GMC-BQA-104";TRUE;2295,24247892903;67,5768877926589;2038-05-16 19:13:24;"GMC-BQA-";"GMC-";"BQA-";"104"
"1088";"VOLVMED-101";TRUE;2295,24247892903;67,5768877926589;2026-05-14 04:29:15;"VOLVMED-";"VOLV";"MED-";"101"
"1434";"MERCBOG-102";TRUE;2880,24426263342;123,500476235491;2026-12-16 07:37:10;"MERCBOG-";"MERC";"BOG-";"102"
"2156";"MERCBQA-103";TRUE;3468,83226061949;96,7250577844403;2019-05-08 11:04:37;"MERCBQA-";"MERC";"BQA-";"103"
"1040";"GMC-BQA-101";TRUE;3227,15644285144;99,11463563976;2032-10-30 16:34:10;"GMC-BQA-";"GMC-";"BQA-";"101"
"106";"GMC-CLO-100";TRUE;3468,83226061949;96,7250577844403;2024-04-12 06:48:26;"GMC-CLO-";"GMC-";"CLO-";"100"
"2474";"MERCCLO-104";TRUE;3018,94046746395;100,155180440231;2021-12-22 20:05:17;"MERCCLO-";"MERC";"CLO-";"104"
"2281";"VOLVMED-103";TRUE;2294,21829086763;105,881499047367;2017-08-20 03:34:12;"VOLVMED-";"VOLV";"MED-";"103"
"877";"GMC-BOG-101";TRUE;2300,97478826975;97,2531367388604;2032-08-13 03:03:35;"GMC-BOG-";"GMC-";"BOG-";"101"
"42";"VOLVCLO-100";TRUE;2760,77058612943;107,530164956805;2015-12-30 01:09:57;"VOLVCLO-";"VOLV";"CLO-";"100"
"2043";"MERCBOG-103";TRUE;4098,9097085664;98,0963154669283;2020-01-11 11:07:56;"MERCBOG-";"MERC";"BOG-";"103"
"2346";"MERCMED-103";TRUE;3694,36722028799;102,657297675715;2022-11-09 16:13:56;"MERCMED-";"MERC";"MED-";"103"
"334";"VOLVBQA-100";TRUE;2880,24426263342;123,500476235491;2017-03-24 19:50:41;"VOLVBQA-";"VOLV";"BQA-";"100"
"2374";"GMC-MED-103";TRUE;3018,94046746395;100,155180440231;2018-12-16 16:40:07;"GMC-MED-";"GMC-";"MED-";"103"
"3385";"MERCBQA-105";TRUE;3487,42597184764;89,8017380627335;2019-11-30 08:14:34;"MERCBQA-";"MERC";"BQA-";"105"
"737";"GMC-CLO-101";TRUE;3387,93180061227;110,755934887103;2020-01-27 09:42:59;"GMC-CLO-";"GMC-";"CLO-";"101"
"560";"GMC-MED-100";TRUE;3389,61362998706;103,96636306455;2042-09-08 23:21:54;"GMC-MED-";"GMC-";"MED-";"100"
"2817";"GMC-BQA-104";TRUE;3307,41486077546;100,698634997642;2031-06-14 14:19:26;"GMC-BQA-";"GMC-";"BQA-";"104"
"1185";"GMC-MED-101";TRUE;3487,42597184764;89,8017380627335;2027-06-07 04:09:10;"GMC-MED-";"GMC-";"MED-";"101"
"389";"MERCBQA-100";TRUE;2693,79618043234;100,63702577562;2018-03-06 10:44:14;"MERCBQA-";"MERC";"BQA-";"100"
"2012";"MERCBOG-103";TRUE;3451,28804359749;114,243662319301;2022-06-23 03:27:08;"MERCBOG-";"MERC";"BOG-";"103"
"2431";"VOLVCLO-104";TRUE;2294,21829086763;105,881499047367;2017-12-29 22:21:51;"VOLVCLO-";"VOLV";"CLO-";"104"
"2072";"GMC-BOG-103";TRUE;3026,15622811649;80,6312900526012;2019-12-15 20:58:32;"GMC-BOG-";"GMC-";"BOG-";"103"
"3354";"MERCBQA-105";TRUE;3299,47226683615;68,9729919941848;2019-09-27 15:10:26;"MERCBQA-";"MERC";"BQA-";"105"
"2476";"MERCCLO-104";TRUE;2827,07784479381;89,7106091175006;2022-03-23 19:26:50;"MERCCLO-";"MERC";"CLO-";"104"
"3586";"GMC-MED-105";TRUE;2800,74239842305;111,733693479533;2022-08-30 00:30:29;"GMC-MED-";"GMC-";"MED-";"105"
"1269";"MERCCLO-102";TRUE;4061,32213436891;104,174391237608;2025-04-20 18:11:12;"MERCCLO-";"MERC";"CLO-";"102"
"2266";"VOLVMED-103";TRUE;2750,26501998437;102,030524765256;2017-03-31 16:37:33;"VOLVMED-";"VOLV";"MED-";"103"
"937";"VOLVBQA-101";TRUE;3387,93180061227;110,755934887103;2016-03-03 12:38:23;"VOLVBQA-";"VOLV";"BQA-";"101"
"1275";"MERCCLO-102";TRUE;3175,86565164881;102,417528115128;2023-01-04 18:25:22;"MERCCLO-";"MERC";"CLO-";"102"
"3564";"GMC-MED-105";TRUE;2985,13266902311;100,666825559609;2039-08-14 21:25:46;"GMC-MED-";"GMC-";"MED-";"105"
"1078";"VOLVMED-101";TRUE;3781,64901404481;114,564624661378;2016-01-03 04:16:36;"VOLVMED-";"VOLV";"MED-";"101"
"2358";"GMC-MED-103";TRUE;3868,47248096296;112,453942383267;2036-09-30 11:29:56;"GMC-MED-";"GMC-";"MED-";"103"
"3459";"VOLVMED-105";TRUE;3959,65465027015;86,3443275831915;2017-08-06 04:23:51;"VOLVMED-";"VOLV";"MED-";"105"
"2421";"VOLVCLO-104";TRUE;3219,08347909678;106,834966233786;2016-01-25 02:53:21;"VOLVCLO-";"VOLV";"CLO-";"104"
"3313";"VOLVBQA-105";TRUE;3047,01942053714;100,747960505768;2016-01-01 21:49:41;"VOLVBQA-";"VOLV";"BQA-";"105"
"1917";"GMC-CLO-103";TRUE;3307,41486077546;100,698634997642;2040-05-04 10:15:26;"GMC-CLO-";"GMC-";"CLO-";"103"
"3132";"GMC-CLO-105";TRUE;2777,06062969319;123,803618032009;2023-09-19 20:13:19;"GMC-CLO-";"GMC-";"CLO-";"105"
"311";"VOLVBQA-100";TRUE;2951,8989400231;102,869391701929;2016-01-12 06:00:01;"VOLVBQA-";"VOLV";"BQA-";"100"
"1341";"GMC-CLO-102";TRUE;2862,85957673811;79,9789367432566;2017-09-21 17:08:34;"GMC-CLO-";"GMC-";"CLO-";"102"
"729";"GMC-CLO-101";TRUE;3365,30690095832;96,9296390157773;2023-02-05 10:34:59;"GMC-CLO-";"GMC-";"CLO-";"101"
"1121";"MERCMED-101";TRUE;3219,08347909678;106,834966233786;2019-10-21 15:25:59;"MERCMED-";"MERC";"MED-";"101"
"799";"VOLVBOG-101";TRUE;2914,69837990568;106,796239372034;2017-02-04 20:11:39;"VOLVBOG-";"VOLV";"BOG-";"101"
"2456";"MERCCLO-104";TRUE;3468,83226061949;96,7250577844403;2022-12-31 22:40:55;"MERCCLO-";"MERC";"CLO-";"104"
"2593";"VOLVBOG-104";TRUE;4098,9097085664;98,0963154669283;2015-12-31 21:24:52;"VOLVBOG-";"VOLV";"BOG-";"104"
"415";"GMC-BQA-100";TRUE;3639,84548099224;100,720255069706;2017-12-17 07:38:43;"GMC-BQA-";"GMC-";"BQA-";"100"
"2642";"MERCBOG-104";TRUE;2760,77058612943;107,530164956805;2018-04-20 01:33:23;"MERCBOG-";"MERC";"BOG-";"104"
"959";"MERCBQA-101";TRUE;3959,65465027015;86,3443275831915;2019-09-25 13:41:14;"MERCBQA-";"MERC";"BQA-";"101"
"2280";"VOLVMED-103";TRUE;3063,08001353481;94,9072280466005;2016-01-15 04:59:50;"VOLVMED-";"VOLV";"MED-";"103"
