"";"Ref";"Event";"C_Corr";"C_Prev";"Date";"Category";"Cat1";"Cat2";"Cat3"
"738";"BIOSYSTEMS A-25 831011332";FALSE;0;0;"12/07/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011332"
"739";"BIOSYSTEMS A-25 831011085";TRUE;0;0;"12/07/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011085"
"740";"BIOSYSTEMS BTS-310 801035660";FALSE;0;0;"12/07/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801035660"
"741";"BIOSYSTEMS BTS-310 801035660";FALSE;0;0;"12/07/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801035660"
"742";"ABBOTT AXSYM 29153";TRUE;0;0;"11/07/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"29153"
"743";"BIOSYSTEMS A-25 831010279";TRUE;0;0;"11/07/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010279"
"744";"BIOSYSTEMS BTS-310 801030991";TRUE;0;0;"11/07/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801030991"
"745";"BIOSYSTEMS A-25 831011332";TRUE;0;0;"11/07/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011332"
"746";"BIOSYSTEMS BTS-330 801341123";TRUE;0;0;"11/07/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341123"
"747";"ARKRAY AUTION MINI 6033";FALSE;0;0;"11/07/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"6033"
"748";"ABBOTT CELL DYN 3200 611025";FALSE;0;0;"10/07/2006";"ABBOTT CELL DYN 3200";"ABBOTT";"CELL DYN 3200";"611025"
"749";"DIATRON ARCUS 901193";FALSE;0;0;"08/07/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901193"
"750";"BIOSYSTEMS BTS-310 801033212";TRUE;0;0;"07/07/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801033212"
"751";"ABBOTT COLUMBUS 6041958";FALSE;0;0;"07/07/2006";"ABBOTT COLUMBUS";"ABBOTT";"COLUMBUS";"6041958"
"752";"ABBOTT COLUMBUS 6041958";FALSE;0;0;"07/07/2006";"ABBOTT COLUMBUS";"ABBOTT";"COLUMBUS";"6041958"
"753";"ABBOTT SUNRISE 3930600462";FALSE;0;0;"07/07/2006";"ABBOTT SUNRISE";"ABBOTT";"SUNRISE";"3930600462"
"754";"ABBOTT INCUBADORA R000102160";FALSE;0;0;"07/07/2006";"ABBOTT INCUBADORA";"ABBOTT";"INCUBADORA";"R000102160"
"755";"BIOSYSTEMS BTS-310 801030769";FALSE;0;0;"07/07/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801030769"
"756";"BIOSYSTEMS BTS-330 801340651";FALSE;0;0;"07/07/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340651"
"757";"BIOSYSTEMS A-25 831010508";TRUE;0;0;"07/07/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010508"
"758";"BIOSYSTEMS A-25 831010400";FALSE;0;0;"07/07/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010400"
"759";"DIATRON ABACUS JR 110982";FALSE;0;0;"07/07/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110982"
"760";"BIOSYSTEMS A-25 831010495";TRUE;0;0;"07/07/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010495"
"761";"BIOSYSTEMS BTS-330 801340523";TRUE;0;0;"06/07/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340523"
"762";"BIOSYSTEMS A-25 831010475";FALSE;0;0;"06/07/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010475"
"763";"BIOSYSTEMS BTS-330 801341221";TRUE;0;0;"06/07/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341221"
"764";"BIOSYSTEMS BTS-330 801340484";FALSE;0;0;"06/07/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340484"
"765";"BIOSYSTEMS BTS-310 801035690";FALSE;0;0;"06/07/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801035690"
"766";"BIOSYSTEMS A-25 831010508";FALSE;0;0;"05/07/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010508"
"767";"BIOSYSTEMS BTS-310 801010475";FALSE;0;0;"05/07/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801010475"
"768";"BIOSYSTEMS BTS-310 801032531";TRUE;0;0;"04/07/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801032531"
"769";"BIOSYSTEMS A-25 831011207";TRUE;0;0;"04/07/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011207"
"770";"DIATRON ARCUS 901377";TRUE;0;0;"04/07/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901377"
"771";"BIOSYSTEMS BTS-310 801032699";FALSE;0;0;"04/07/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801032699"
"772";"ABBOTT COLUMBUS 40510019";TRUE;0;0;"03/07/2006";"ABBOTT COLUMBUS";"ABBOTT";"COLUMBUS";"40510019"
"773";"DIATRON ABACUS JR 110753";TRUE;0;0;"01/07/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110753"
"774";"BIOSYSTEMS BTS-330 801341175";FALSE;0;0;"30/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341175"
"775";"ARKRAY POCKETCHEM 210434";TRUE;0;0;"30/06/2006";"ARKRAY POCKETCHEM";"ARKRAY";"POCKETCHEM";"210434"
"776";"BIOSYSTEMS BTS-330 801340791";FALSE;0;0;"30/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340791"
"777";"ARKRAY AUTION MINI 6039";FALSE;0;0;"30/06/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"6039"
"778";"DIATRON ABACUS JR 110720";FALSE;0;0;"30/06/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110720"
"779";"BIOSYSTEMS A-25 831010545";TRUE;0;0;"30/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010545"
"780";"DIATRON ARCUS 901516";FALSE;0;0;"30/06/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901516"
"781";"BIOSYSTEMS BTS-310 801035681";FALSE;0;0;"29/06/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801035681"
"782";"ARKRAY AUTION MINI 312011";FALSE;0;0;"29/06/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"312011"
"783";"ABBOTT COLUMBUS 30503009";FALSE;0;0;"29/06/2006";"ABBOTT COLUMBUS";"ABBOTT";"COLUMBUS";"30503009"
"784";"BIOSYSTEMS BTS-330 801341433";FALSE;0;0;"29/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341433"
"785";"BIOSYSTEMS A-25 831010508";FALSE;0;0;"29/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010508"
"786";"BIOSYSTEMS BTS-330 801347532";FALSE;0;0;"28/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801347532"
"787";"BIOSYSTEMS BTS-330 801340365";TRUE;0;0;"28/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340365"
"788";"ABBOTT INCUBADORA SANIGN";TRUE;0;0;"28/06/2006";"ABBOTT INCUBADORA";"ABBOTT";"INCUBADORA";"SANIGN"
"789";"ABBOTT COLUMBUS 30506020";FALSE;0;0;"28/06/2006";"ABBOTT COLUMBUS";"ABBOTT";"COLUMBUS";"30506020"
"790";"ABBOTT IMX 31002";FALSE;0;0;"28/06/2006";"ABBOTT IMX";"ABBOTT";"IMX";"31002"
"791";"DIATRON ABACUS 801533";TRUE;0;0;"27/06/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"801533"
"792";"BIOSYSTEMS A-25 831011207";TRUE;0;0;"27/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011207"
"793";"DIATRON ABACUS 830010";FALSE;0;0;"27/06/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"830010"
"794";"BIOSYSTEMS A-25 831010121";TRUE;0;0;"25/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010121"
"795";"ABBOTT COLUMBUS 20504111";TRUE;0;0;"24/06/2006";"ABBOTT COLUMBUS";"ABBOTT";"COLUMBUS";"20504111"
"796";"BIOSYSTEMS A-25 831010495";TRUE;0;0;"24/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010495"
"797";"BIOSYSTEMS BTS-310 801033218";FALSE;0;0;"23/06/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801033218"
"798";"BIOSYSTEMS BTS-330 801340406";FALSE;0;0;"23/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340406"
"799";"ABBOTT IMX 30911";TRUE;0;0;"23/06/2006";"ABBOTT IMX";"ABBOTT";"IMX";"30911"
"800";"BIOSYSTEMS BTS-370 830050534";TRUE;0;0;"23/06/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050534"
"801";"BIOSYSTEMS A-25 831010495";TRUE;0;0;"23/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010495"
"802";"BIOSYSTEMS A-25 831010495";TRUE;0;0;"22/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010495"
"803";"BIOSYSTEMS BTS-310 801032773";FALSE;0;0;"21/06/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801032773"
"804";"DIATRON TWINCELL 701255";FALSE;0;0;"21/06/2006";"DIATRON TWINCELL";"DIATRON";"TWINCELL";"701255"
"805";"ABBOTT AXSYM 20363";TRUE;0;0;"21/06/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"20363"
"806";"DIATRON ABACUS JR 110269";TRUE;0;0;"21/06/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110269"
"807";"BIOSYSTEMS BTS-330 801340541";TRUE;0;0;"20/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340541"
"808";"BIOSYSTEMS A-25 831010279";TRUE;0;0;"20/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010279"
"809";"BIOSYSTEMS A-25 831011085";TRUE;0;0;"20/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011085"
"810";"BIOSYSTEMS BTS-330 801340490";FALSE;0;0;"17/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340490"
"811";"DIATRON ABACUS JR 110477";FALSE;0;0;"17/06/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110477"
"812";"DIATRON ARCUS 901564";FALSE;0;0;"17/06/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901564"
"813";"BIOSYSTEMS BTS-330 801540823";TRUE;0;0;"17/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801540823"
"814";"BIOSYSTEMS A-25 831010500";TRUE;0;0;"16/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010500"
"815";"BIOSYSTEMS BTS-330 801340580";FALSE;0;0;"16/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340580"
"816";"BIOSYSTEMS BTS-330 801340825";TRUE;0;0;"16/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340825"
"817";"ABBOTT SUNRISE ";FALSE;0;0;"16/06/2006";"ABBOTT SUNRISE";"ABBOTT";"SUNRISE";""
"818";"BIOSYSTEMS BTS-330 801340397";FALSE;0;0;"16/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340397"
"819";"BIOSYSTEMS BTS-310 801031885";TRUE;0;0;"16/06/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801031885"
"820";"BIOSYSTEMS A-25 831011427";FALSE;0;0;"16/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011427"
"821";"ABBOTT COLUMBUS 20510034";FALSE;0;0;"16/06/2006";"ABBOTT COLUMBUS";"ABBOTT";"COLUMBUS";"20510034"
"822";"BIOSYSTEMS BTS-330 801541232";FALSE;0;0;"16/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801541232"
"823";"BIOSYSTEMS A-25 831011085";TRUE;0;0;"15/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011085"
"824";"BIOSYSTEMS BTS-310 801031247";FALSE;0;0;"15/06/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801031247"
"825";"BIOSYSTEMS A-25 831011131";FALSE;0;0;"15/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011131"
"826";"ABBOTT COLUMBUS 30503019";FALSE;0;0;"14/06/2006";"ABBOTT COLUMBUS";"ABBOTT";"COLUMBUS";"30503019"
"827";"BIOSYSTEMS A-25 831011207";TRUE;0;0;"14/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011207"
"828";"BIOSYSTEMS BTS-310 801032976";TRUE;0;0;"14/06/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801032976"
"829";"BIOSYSTEMS BTS-330 801340486";TRUE;0;0;"14/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340486"
"830";"ABBOTT IMX 30911";FALSE;0;0;"14/06/2006";"ABBOTT IMX";"ABBOTT";"IMX";"30911"
"831";"BIOSYSTEMS BTS-330 801340541";FALSE;0;0;"13/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340541"
"832";"DIATRON ABACUS JR 110420";FALSE;0;0;"13/06/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110420"
"833";"DIATRON ARCUS 901098";TRUE;0;0;"13/06/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901098"
"834";"BIOSYSTEMS BTS-370 830050116";FALSE;0;0;"13/06/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050116"
"835";"DIATRON ARCUS 901431";TRUE;0;0;"13/06/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901431"
"836";"ANULADO ANULADO 2275";FALSE;0;0;"13/06/2006";"ANULADO ANULADO";"ANULADO";"ANULADO";"2275"
"837";"BIOSYSTEMS BTS-370 830050390";FALSE;0;0;"12/06/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050390"
"838";"DIATRON ARCUS 901542";FALSE;0;0;"12/06/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901542"
"839";"ARKRAY AUTION MINI 304045";FALSE;0;0;"12/06/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"304045"
"840";"BIOSYSTEMS BTS-370 830050469";FALSE;0;0;"12/06/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050469"
"841";"BIOSYSTEMS BTS-330 801340723";FALSE;0;0;"12/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340723"
"842";"BIOSYSTEMS A-25 831011085";TRUE;0;0;"12/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011085"
"843";"BIOSYSTEMS BTS-310 801030733";TRUE;0;0;"12/06/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801030733"
"844";"ABBOTT IMX 30911";TRUE;0;0;"12/06/2006";"ABBOTT IMX";"ABBOTT";"IMX";"30911"
"845";"BIOSYSTEMS BTS-330 801341457";TRUE;0;0;"12/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341457"
"846";"ARKRAY AUTION JET 201048";FALSE;0;0;"12/06/2006";"ARKRAY AUTION JET";"ARKRAY";"AUTION JET";"201048"
"847";"ABBOTT IMX 30911";TRUE;0;0;"09/06/2006";"ABBOTT IMX";"ABBOTT";"IMX";"30911"
"848";"BIOSYSTEMS A-25 831010345";TRUE;0;0;"09/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010345"
"849";"BIOSYSTEMS BTS-330 801341960";FALSE;0;0;"08/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341960"
"850";"DIATRON ABACUS 801213";FALSE;0;0;"08/06/2006";"DIATRON ABACUS";"DIATRON";"ABACUS";"801213"
"851";"BIOSYSTEMS A-25 831010452";TRUE;0;0;"08/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010452"
"852";"BIOSYSTEMS A-25 831010345";TRUE;0;0;"08/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010345"
"853";"BIOSYSTEMS BTS-310 801031247";TRUE;0;0;"08/06/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801031247"
"854";"ARKRAY AUTION MINI 6035";TRUE;0;0;"07/06/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"6035"
"855";"BIOSYSTEMS BTS-330 801340525";TRUE;0;0;"07/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340525"
"856";"DIATRON ABACUS JR 110983";FALSE;0;0;"07/06/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110983"
"857";"BIOSYSTEMS BTS-310 801033102";FALSE;0;0;"07/06/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801033102"
"858";"BIOSYSTEMS A-25 831010495";FALSE;0;0;"07/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010495"
"859";"BIOSYSTEMS BTS-330 801340177";FALSE;0;0;"07/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340177"
"860";"BIOSYSTEMS BTS-330 801341838";FALSE;0;0;"06/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341838"
"861";"ABBOTT IMX 54855";FALSE;0;0;"06/06/2006";"ABBOTT IMX";"ABBOTT";"IMX";"54855"
"862";"BIOSYSTEMS BTS-330 801340311";FALSE;0;0;"06/06/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340311"
"863";"BIOSYSTEMS BTS-310 801030700";FALSE;0;0;"05/06/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801030700"
"864";"ABBOTT IMX 18372";FALSE;0;0;"04/06/2006";"ABBOTT IMX";"ABBOTT";"IMX";"18372"
"865";"BIOSYSTEMS A-25 831010500";FALSE;0;0;"02/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010500"
"866";"BIOSYSTEMS BTS-310 801030700";TRUE;0;0;"02/06/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801030700"
"867";"DIATRON TWINCELL 701127";TRUE;0;0;"02/06/2006";"DIATRON TWINCELL";"DIATRON";"TWINCELL";"701127"
"868";"BIOSYSTEMS BTS-370 830050450";FALSE;0;0;"02/06/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050450"
"869";"BIOSYSTEMS A-25 831011330";FALSE;0;0;"02/06/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011330"
"870";"DIATRON ABACUS JR 110483";FALSE;0;0;"02/06/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110483"
"871";"BIOSYSTEMS BTS-370 830050116";TRUE;0;0;"01/06/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050116"
"872";"BIOSYSTEMS BTS-370 830050534";FALSE;0;0;"01/06/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050534"
"873";"BIOSYSTEMS A-25 831011085";TRUE;0;0;"31/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011085"
"874";"BIOSYSTEMS BTS-310 801033728";TRUE;0;0;"31/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801033728"
"875";"BIOSYSTEMS BTS-310 801034325";TRUE;0;0;"31/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801034325"
"876";"BIOSYSTEMS BTS-330 801340365";TRUE;0;0;"30/05/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340365"
"877";"BIOSYSTEMS A-25 831010513";TRUE;0;0;"30/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010513"
"878";"ABBOTT SUNRISE 30501N96";FALSE;0;0;"30/05/2006";"ABBOTT SUNRISE";"ABBOTT";"SUNRISE";"30501N96"
"879";"DIATRON ARCUS 901377";TRUE;0;0;"27/05/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901377"
"880";"DIATRON ABACUS JR 110659";TRUE;0;0;"27/05/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110659"
"881";"ABBOTT AXSYM 24693";TRUE;0;0;"26/05/2006";"ABBOTT AXSYM";"ABBOTT";"AXSYM";"24693"
"882";"DIATRON ABACUS JR 110600";TRUE;0;0;"26/05/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110600"
"883";"DIATRON ABACUS JR 111007";TRUE;0;0;"25/05/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"111007"
"884";"BIOSYSTEMS BTS-370 830050315";FALSE;0;0;"25/05/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050315"
"885";"BIOSYSTEMS BTS-310 801034246";FALSE;0;0;"25/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801034246"
"886";"BIOSYSTEMS BTS-370 830050534";FALSE;0;0;"25/05/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050534"
"887";"ARKRAY AUTION MINI 403047";TRUE;0;0;"25/05/2006";"ARKRAY AUTION MINI";"ARKRAY";"AUTION MINI";"403047"
"888";"BIOSYSTEMS A-25 831010516";TRUE;0;0;"25/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010516"
"889";"BIOSYSTEMS BTS-370 830050315";TRUE;0;0;"24/05/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050315"
"890";"BIOSYSTEMS BTS-310 801035650";FALSE;0;0;"24/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801035650"
"891";"DIATRON ARCUS 901749";TRUE;0;0;"24/05/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901749"
"892";"BIOSYSTEMS A-25 831010356";TRUE;0;0;"24/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010356"
"893";"BIOSYSTEMS BTS-330 801341218";TRUE;0;0;"24/05/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341218"
"894";"ABBOTT IMX 41810";FALSE;0;0;"24/05/2006";"ABBOTT IMX";"ABBOTT";"IMX";"41810"
"895";"BIOSYSTEMS A-25 831010361";TRUE;0;0;"23/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010361"
"896";"ABBOTT IMX 41816";TRUE;0;0;"23/05/2006";"ABBOTT IMX";"ABBOTT";"IMX";"41816"
"897";"BIOSYSTEMS BTS-370 830050452";TRUE;0;0;"23/05/2006";"BIOSYSTEMS BTS-370";"BIOSYSTEMS";"BTS-370";"830050452"
"898";"DIATRON ARCUS 6041458";FALSE;0;0;"23/05/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"6041458"
"899";"BIOSYSTEMS BTS-330 801340848";FALSE;0;0;"23/05/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340848"
"900";"DIATRON ARCUS 901220";TRUE;0;0;"23/05/2006";"DIATRON ARCUS";"DIATRON";"ARCUS";"901220"
"901";"BIOSYSTEMS BTS-310 801035698";FALSE;0;0;"23/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801035698"
"902";"BIOSYSTEMS A-25 831011085";FALSE;0;0;"22/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011085"
"903";"BIOSYSTEMS BTS-310 801035675";FALSE;0;0;"22/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801035675"
"904";"DIATRON ABACUS JR 110507";FALSE;0;0;"22/05/2006";"DIATRON ABACUS JR";"DIATRON";"ABACUS JR";"110507"
"905";"BIOSYSTEMS BTS-330 801341412";TRUE;0;0;"20/05/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801341412"
"906";"ABBOTT SUNRISE 61263AF";TRUE;0;0;"20/05/2006";"ABBOTT SUNRISE";"ABBOTT";"SUNRISE";"61263AF"
"907";"BIOSYSTEMS A-25 831010279";TRUE;0;0;"19/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010279"
"908";"ABBOTT IMX 30911";TRUE;0;0;"19/05/2006";"ABBOTT IMX";"ABBOTT";"IMX";"30911"
"909";"BIOSYSTEMS A-25 831010513";TRUE;0;0;"19/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010513"
"910";"BIOSYSTEMS BTS-330 801340361";TRUE;0;0;"19/05/2006";"BIOSYSTEMS BTS-330";"BIOSYSTEMS";"BTS-330";"801340361"
"911";"ABBOTT IMX 31002";TRUE;0;0;"19/05/2006";"ABBOTT IMX";"ABBOTT";"IMX";"31002"
"912";"ABBOTT SUNRISE 61263AF";TRUE;0;0;"19/05/2006";"ABBOTT SUNRISE";"ABBOTT";"SUNRISE";"61263AF"
"913";"BIOSYSTEMS A-25 831010365";TRUE;0;0;"18/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010365"
"914";"BIOSYSTEMS BTS-310 801035665";FALSE;0;0;"18/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801035665"
"915";"BIOSYSTEMS BTS-310 801033971";TRUE;0;0;"18/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801033971"
"916";"BIOSYSTEMS A-25 831011241";FALSE;0;0;"18/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831011241"
"917";"BIOSYSTEMS BTS-310 801035662";FALSE;0;0;"18/05/2006";"BIOSYSTEMS BTS-310";"BIOSYSTEMS";"BTS-310";"801035662"
"918";"BIOSYSTEMS A-25 831010362";TRUE;0;0;"18/05/2006";"BIOSYSTEMS A-25";"BIOSYSTEMS";"A-25";"831010362"
